#Observation Type, Mission, Instrument, Filters, Disperser, Target Name,Target Classification, Observation ID, RA, Dec, Principal Investigator, Product Type, Calibration Level, Scheduling, Start Time, End Time, Exposure Length, Observation Title, Focal, Format, url
#@string, string, string, string, string, string, string, string, ra, dec, string, string, int, string, float, float, float, string, float, string, string
intentType,obs_collection,instrument_name,filters,disperser,target_name,target_classification,obs_id,s_ra,s_dec,proposal_pi,dataproduct_type,calib_level,scheduling,t_min,t_max,t_exptime,obs_title,focal,format,url
science,OT_Library_UT1,UT1,IR-CUT,,v1490cyg,TTauri*,485,312.7232620833333,44.35024055555556,dtouzan@gmail.com,light,1,2019-09-17T19:26:00,58743.80972222222,58743.81180555555,180,,1.0,fits,v1490cyg-20190917-1926-1x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1490cyg,TTauri*,486,312.7232620833333,44.35024055555556,dtouzan@gmail.com,light,1,2019-09-18T19:38:00,58744.81805555556,58744.82013888889,180,,1.0,fits,v1490cyg-20190918-1938-1x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1490cyg,TTauri*,487,312.7232620833333,44.35024055555556,dtouzan@gmail.com,light,1,2019-09-19T19:22:00,58745.80694444444,58745.809027777774,180,,1.0,fits,v1490cyg-20190919-1922-1x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1490cyg,TTauri*,488,312.7232620833333,44.35024055555556,dtouzan@gmail.com,light,1,2019-09-20T19:21:00,58746.80625,58746.808333333334,180,,1.0,fits,v1490cyg-20190920-1921-1x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1490cyg,TTauri*,489,312.7232620833333,44.35024055555556,dtouzan@gmail.com,light,1,2019-09-22T19:36:00,58748.816666666666,58748.81875,180,,1.0,fits,v1490cyg-20190922-1936-1x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1490cyg,TTauri*,490,312.7232620833333,44.35024055555556,dtouzan@gmail.com,light,1,2019-09-22T20:00:00,58748.833333333336,58748.83541666667,180,,1.0,fits,v1490cyg-20190922-2000-1x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1490cyg,TTauri*,491,312.7232620833333,44.35024055555556,dtouzan@gmail.com,light,1,2019-09-22T20:17:00,58748.845138888886,58748.88680555555,3600,,1.0,fits,v1490cyg-20190922-2017-20x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1490cyg,TTauri*,492,312.7232620833333,44.35024055555556,dtouzan@gmail.com,light,1,2019-09-22T20:41:00,58748.861805555556,58748.86388888889,180,,1.0,fits,v1490cyg-20190922-2041-1x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1490cyg,TTauri*,493,312.7232620833333,44.35024055555556,dtouzan@gmail.com,light,1,2019-09-27T19:09:00,58753.79791666667,58753.8,180,,1.0,fits,v1490cyg-20190927-1909-1x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1490cyg,TTauri*,494,312.7232620833333,44.35024055555556,dtouzan@gmail.com,light,1,2020-07-29T21:23:00,59059.89097222222,59059.94930555556,5040,,1.0,fits,v1490cyg-20200729-2123-28x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,v2492cyg,OrionV*,495,312.85931958333333,44.089963611111116,dtouzan@gmail.com,light,1,2019-09-01T20:10:00,58727.84027777778,58727.92569444445,7380,,1.0,fits,v2492cyg-20190901-2010-41x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,v2492cyg,OrionV*,496,312.85931958333333,44.089963611111116,dtouzan@gmail.com,light,1,2019-09-15T20:25:00,58741.850694444445,58741.87986111111,2520,,1.0,fits,v2492cyg-20190915-2025-14x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7000,Cluster*,497,314.6958333333333,44.33,dtouzan@gmail.com,light,1,2021-08-14T23:16:00,59440.96944444445,59440.99027777778,1800,,0.085,fits,ngc7000-20210814-2316-10x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ic1396,OpenCluster,498,324.74499999999995,57.513888888888886,dtouzan@gmail.com,light,1,2021-08-14T22:42:00,59440.94583333333,59440.96666666667,1800,,0.085,fits,ic1396-20210814-2242-10x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc6888,ISM,499,303.02916666666664,38.355,dtouzan@gmail.com,light,1,2021-08-25T21:08:00,59451.88055555556,59451.89097222222,900,,0.085,fits,ngc6888-20210825-2108-15x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,500,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-08-25T20:26:00,59451.85138888889,59451.861805555556,900,,0.085,fits,v1405cas-20210825-2026-15x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,501,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-08-24T21:02:00,59450.876388888886,59450.88055555555,360,,0.085,fits,v1405cas-20210824-2102-6x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,502,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-08-23T20:34:00,59449.856944444444,59449.86736111111,900,,0.085,fits,v1405cas-20210823-2034-15x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,503,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-08-13T20:46:00,59439.865277777775,59439.90694444444,3600,,0.085,fits,v1405cas-20210813-2046-20x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,m31,Galaxy,504,10.684708333333331,41.26875,dtouzan@gmail.com,light,1,2021-08-12T22:31:00,59438.93819444445,59438.97986111111,3600,,0.085,fits,m31-20210812-2231-60x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,505,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-08-12T21:06:00,59438.879166666666,59438.910416666666,2700,,0.085,fits,v1405cas-20210812-2106-45x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,506,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-08-10T21:33:00,59436.89791666667,59436.90347222223,480,,0.085,fits,v1405cas-20210810-2133-8x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,507,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-08-27T20:36:00,59453.85833333333,59453.868749999994,900,,0.085,fits,v1405cas-20210827-2036-15x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc6995,Unknown,508,314.25,31.216666666666665,dtouzan@gmail.com,light,1,2021-08-25T21:40:00,59451.90277777778,59451.913194444445,900,,0.085,fits,ngc6995-20210825-2140-15x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,hd193116,Star,509,304.23942958333333,41.82149750000001,dtouzan@gmail.com,light,1,2021-08-27T21:44:00,59453.90555555555,59453.94722222222,3600,,0.085,fits,hd193116-20210827-2144-20x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,510,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-08-28T20:00:00,59454.833333333336,59454.838888888895,480,,0.085,fits,v1405cas-20210828-2000-8x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,511,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-08-31T21:56:00,59457.91388888889,59457.92847222222,1260,,0.085,fits,v1405cas-20210831-2156-21x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,512,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-01T20:36:00,59458.85833333333,59458.86458333333,540,,0.085,fits,v1405cas-20210901-2036-9x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,513,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-02T20:28:00,59459.85277777778,59459.85763888889,420,,0.2,fits,v1405cas-20210902-2028-7x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,514,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-02T20:47:00,59459.86597222222,59459.87222222222,540,,0.2,fits,v1405cas-20210902-2047-9x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7822,HIIReg,515,0.28575,67.4213888888889,dtouzan@gmail.com,light,1,2021-08-31T21:46:00,59457.90694444445,59457.936111111114,2520,,0.085,fits,ngc7822-20210831-2146-14x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,516,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-08-29T20:13:00,59455.842361111114,59455.85208333334,840,,0.085,fits,v1405cas-20210829-2013-14x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,517,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-03T21:18:00,59460.8875,59460.90833333333,1800,,0.2,fits,v1405cas-20210903-2118-10x180s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,518,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-03T20:47:00,59460.86597222222,59460.876388888886,900,,0.2,fits,v1405cas-20210903-2047-15x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7000,Cluster*,519,314.6958333333333,44.33,dtouzan@gmail.com,light,1,2021-09-05T21:25:00,59462.89236111111,59462.913194444445,1800,,0.2,fits,ngc7000-20210905-2125-10x180s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,520,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-05T20:21:00,59462.847916666666,59462.85833333333,900,,0.2,fits,v1405cas-20210905-2021-15x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,521,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-06T20:48:00,59463.86666666667,59463.87013888889,300,,0.2,fits,v1405cas-20210906-2048-5x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,522,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-07T19:55:00,59464.82986111111,59464.840277777774,900,,0.2,fits,v1405cas-20210907-1955-15x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,hd193116,Star,523,304.23942958333333,41.82149750000001,dtouzan@gmail.com,light,1,2021-09-07T21:04:00,59464.87777777778,59464.9125,3000,,0.2,fits,hd193116-20210907-2104-10x300s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,m103,OpenCluster,524,23.339166666666667,60.65888888888889,dtouzan@gmail.com,light,1,2021-09-06T21:25:00,59463.89236111111,59463.897569444445,450,,0.085,fits,m103-20210906-2125-15x30s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,m103,OpenCluster,525,23.339166666666667,60.65888888888889,dtouzan@gmail.com,light,1,2021-09-06T21:12:00,59463.88333333333,59463.887152777774,330,,0.2,fits,m103-20210906-2112-11x30s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,526,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-10T20:02:00,59467.83472222222,59467.83576388889,90,,0.085,fits,v1405cas-20210910-2002-3x30s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc281,HIIReg,527,13.104583333333334,56.565,dtouzan@gmail.com,light,1,2021-09-12T21:06:00,59469.879166666666,59469.88958333333,900,,0.2,fits,ngc281-20210912-2106-15x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,528,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-12T20:15:00,59469.84375,59469.864583333336,1800,,0.2,fits,v1405cas-20210912-2015-30x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,529,359.8354166666666,50.099444444444444,dtouzan@gmail.com,light,1,2021-09-12T21:43:00,59469.904861111114,59469.91805555556,1140,,0.2,fits,3674-20210912-2143-19x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,530,359.83208333333334,50.10527777777778,dtouzan@gmail.com,light,1,2021-09-12T22:03:00,59469.91875,59469.930555555555,1020,,0.085,fits,3674-20210912-2203-34x30s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,531,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-15T19:37:00,59472.81736111111,59472.833333333336,1380,,0.2,fits,v1405cas-20210915-1937-23x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,532,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-15T19:36:00,59472.816666666666,59472.83368055555,1470,,0.085,fits,v1405cas-20210915-1936-49x30s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,533,358.88916666666665,51.721111111111114,dtouzan@gmail.com,light,1,2021-09-16T21:44:00,59473.90555555555,59473.917708333334,1050,,0.085,fits,3674-20210916-2144-35x30s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,7380,Asteroid,534,185.78749999999997,0.13,dtouzan@gmail.com,light,1,2021-09-16T20:53:00,59473.87013888889,59473.896527777775,2280,,0.2,fits,7380-20210916-2053-38x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,7380,Asteroid,535,185.78499999999997,0.13111111111111112,dtouzan@gmail.com,light,1,2021-09-16T20:43:00,59473.86319444444,59473.89236111111,2520,,0.085,fits,7380-20210916-2043-84x30s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,536,359.15374999999995,51.30833333333333,dtouzan@gmail.com,light,1,2021-09-15T20:19:00,59472.84652777778,59472.875,2460,,0.085,fits,3674-20210915-2019-82x30s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7789,OpenCluster,537,359.33416666666665,56.726111111111116,dtouzan@gmail.com,light,1,2021-09-15T21:41:00,59472.90347222222,59472.91111111111,660,,0.085,fits,ngc7789-20210915-2141-22x30s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,538,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-21T19:29:00,59478.81180555555,59478.82222222222,900,,0.085,fits,v1405cas-20210921-1929-30x30s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,539,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-22T19:41:00,59479.82013888889,59479.84861111111,2460,,0.085,fits,v1405cas-20210922-1941-41x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,540,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-23T20:11:00,59480.84097222222,59480.89027777778,4260,,0.2,fits,v1405cas-20210923-2011-71x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,541,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-26T19:35:00,59483.81597222222,59483.82638888888,900,,0.085,fits,v1405cas-20210926-1935-15x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,542,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-26T21:09:00,59483.88125,59483.89791666667,1440,,0.75,fits,v1405cas-20210926-2109-6x240s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,543,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-09-30T19:29:00,59487.81180555555,59487.82083333333,780,,0.085,fits,v1405cas-20210930-1929-13x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,544,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-01T19:45:00,59488.822916666664,59488.82638888888,300,,0.085,fits,v1405cas-20211001-1945-5x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,545,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-03T19:15:00,59490.802083333336,59490.816666666666,1260,,0.085,fits,v1405cas-20211003-1915-21x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,546,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-03T19:48:00,59490.825,59490.825694444444,60,,0.75,fits,v1405cas-20211003-1948-1x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,547,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-06T18:39:00,59493.777083333334,59493.78680555556,840,,0.085,fits,v1405cas-20211006-1839-14x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,548,353.8545833333333,56.45944444444445,dtouzan@gmail.com,light,1,2021-10-03T21:00:00,59490.875,59490.88125,540,,0.75,fits,3674-20211003-2100-9x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,549,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-06T19:20:00,59493.805555555555,59493.809027777774,300,,0.75,fits,v1405cas-20211006-1920-5x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,550,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-08T18:41:00,59495.77847222222,59495.788194444445,840,,0.085,fits,v1405cas-20211008-1841-14x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,551,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-08T19:12:00,59495.8,59495.811111111114,960,,0.75,fits,v1405cas-20211008-1912-16x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7538,OpenCluster,552,348.40416666666664,61.5,dtouzan@gmail.com,light,1,2021-10-09T20:09:00,59496.839583333334,59496.87777777778,3300,,0.5,fits,ngc7538-20211009-2009-11x300s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sv1405cas,Nova,553,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-09T22:21:00,59496.93125,59496.95763888889,2280,,0.085,fits,sv1405cas-20211009-2221-38x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,Sv1405cas,Nova,554,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-09T22:20:00,59496.930555555555,59496.95694444444,2280,,0.085,fits,Sv1405cas-20211009-2220-38x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,555,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-09T18:39:00,59496.777083333334,59496.79652777778,1680,,0.75,fits,v1405cas-20211009-1839-28x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,556,352.99249999999995,56.89138888888889,dtouzan@gmail.com,light,1,2021-10-06T19:35:00,59493.81597222222,59493.836805555555,1800,,0.75,fits,3674-20211006-1935-30x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,557,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-11T20:06:00,59498.8375,59498.85,1080,,0.75,fits,v1405cas-20211011-2006-18x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,7510,Asteroid,558,199.18,-9.831388888888888,dtouzan@gmail.com,light,1,2021-10-08T19:35:00,59495.81597222222,59495.82638888888,900,,0.75,fits,7510-20211008-1935-15x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,559,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-13T19:45:00,59500.822916666664,59500.82847222222,480,,0.75,fits,v1405cas-20211013-1945-8x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7419,OpenCluster,560,343.57916666666665,60.81388888888888,dtouzan@gmail.com,light,1,2021-10-08T21:39:00,59495.902083333334,59495.90694444445,420,,0.085,fits,ngc7419-20211008-2139-7x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7419,OpenCluster,561,343.57916666666665,60.81388888888888,dtouzan@gmail.com,light,1,2021-10-08T21:33:00,59495.89791666667,59495.90833333333,900,,0.75,fits,ngc7419-20211008-2133-5x180s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,king10,OpenCluster,562,343.74791666666664,59.169999999999995,dtouzan@gmail.com,light,1,2021-10-08T22:07:00,59495.92152777778,59495.934027777774,1080,,0.75,fits,king10-20211008-2207-6x180s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,563,351.25333333333333,57.463055555555556,dtouzan@gmail.com,light,1,2021-10-13T21:11:00,59500.88263888889,59500.90277777778,1740,,0.75,fits,3674-20211013-2111-29x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,564,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-16T19:48:00,59503.825,59503.83541666666,900,,0.75,fits,v1405cas-20211016-1948-15x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,m52,OpenCluster,565,351.195,61.59,dtouzan@gmail.com,light,1,2021-10-11T20:40:00,59498.86111111111,59498.87222222222,960,,0.75,fits,m52-20211011-2040-16x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,m103,OpenCluster,566,23.339166666666667,60.65888888888889,dtouzan@gmail.com,light,1,2021-10-17T19:19:00,59504.80486111111,59504.81597222222,960,,0.75,fits,m103-20211017-1919-16x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,567,350.5783333333333,57.51444444444444,dtouzan@gmail.com,light,1,2021-10-17T20:26:00,59504.85138888889,59504.873611111114,1920,,0.75,fits,3674-20211017-2026-32x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,568,350.0899999999999,57.265,dtouzan@gmail.com,light,1,2021-10-23T19:18:00,59510.80416666667,59510.825000000004,1800,,0.75,fits,3674-20211023-1918-30x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,Sv1405cas,Nova,569,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-23T18:44:00,59510.78055555555,59510.79583333333,1320,,0.085,fits,Sv1405cas-20211023-1844-11x120s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,570,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-23T18:42:00,59510.77916666667,59510.79305555556,1200,,0.75,fits,v1405cas-20211023-1842-20x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,571,350.16166666666663,56.891666666666666,dtouzan@gmail.com,light,1,2021-10-27T20:48:00,59514.86666666667,59514.87708333333,900,,1.5,fits,3674-20211027-2048-15x60s-f1500.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,Sv1405cas,Nova,572,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-28T20:53:00,59515.87013888889,59515.882638888885,1080,,0.085,fits,Sv1405cas-20211028-2053-18x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,573,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-27T19:08:00,59514.79722222222,59514.80763888889,900,,0.75,fits,v1405cas-20211027-1908-15x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7635,HIIReg,574,350.20125,61.20166666666667,dtouzan@gmail.com,light,1,2021-10-27T20:01:00,59514.834027777775,59514.87569444444,3600,,0.75,fits,ngc7635-20211027-2001-12x300s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,575,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-25T20:09:00,59512.839583333334,59512.84861111111,780,,0.75,fits,v1405cas-20211025-2009-13x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc129,OpenCluster,576,7.607083333333334,60.213055555555556,dtouzan@gmail.com,light,1,2021-10-25T21:10:00,59512.881944444445,59512.89027777778,720,,0.75,fits,ngc129-20211025-2110-12x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,577,350.0833333333333,57.096111111111114,dtouzan@gmail.com,light,1,2021-10-25T20:29:00,59512.853472222225,59512.864583333336,960,,1.5,fits,3674-20211025-2029-16x60s-f1500.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc206,Association,578,10.140833333333333,40.739444444444445,dtouzan@gmail.com,light,1,2021-10-23T21:04:00,59510.87777777778,59510.92291666667,3900,,0.75,fits,ngc206-20211023-2104-13x300s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,579,350.22833333333324,56.7825,dtouzan@gmail.com,light,1,2021-10-28T19:41:00,59515.82013888889,59515.838888888895,1620,,0.75,fits,3674-20211028-1941-27x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,580,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-28T19:17:00,59515.80347222222,59515.81458333333,960,,0.75,fits,v1405cas-20211028-1917-16x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,3674,Asteroid,581,350.3208333333333,56.6575,dtouzan@gmail.com,light,1,2021-10-29T20:00:00,59516.833333333336,59516.84097222223,660,,0.75,fits,3674-20211029-2000-11x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,,7790,Asteroid,582,19.615416666666665,-0.8977777777777778,dtouzan@gmail.com,light,1,2021-10-28T21:22:00,59515.89027777778,59515.902777777774,1080,,0.75,fits,7790-20211028-2122-18x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,Sv1405cas,Nova,583,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-29T19:35:00,59516.81597222222,59516.82430555555,720,,0.085,fits,Sv1405cas-20211029-1935-6x120s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,584,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-29T19:34:00,59516.81527777778,59516.82777777778,1080,,0.75,fits,v1405cas-20211029-1934-18x60s-f750.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,Sv1405cas,Nova,585,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-29T19:35:00,59516.81597222222,59516.82430555555,720,,0.085,fits,Sv1405cas-20211029-1935-6x120s-f85-median-u.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,Sv1405cas,Nova,586,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-10-29T19:35:00,59516.81597222222,59516.82430555555,720,,0.085,fits,Sv1405cas-20211029-1935-6x120s-f85-median.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,587,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-11-05T19:27:00,59523.81041666667,59523.813888888886,300,,0.5,fits,v1405cas-20211105-1927-5x60s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,Sv1405cas,Nova,588,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2021-11-05T18:52:00,59523.78611111111,59523.80277777778,1440,,0.085,fits,Sv1405cas-20211105-1852-12x120s-f85.fits
